PropertyPath;ElementID;ElementName;ElementAdmin;AssociateElementID;CategoryID;Unit;LowerLimit;UpperLimit;ReadMaskingLevel;WriteMaskingLevel;Description;VID;
WaferObject.WaferDevObject.Info.#PMIInfo.WaferTemplate[1].SelectedMapIndex;764;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#PMIInfo.WaferTemplate[10].PMIEnable;782;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#PMIInfo.WaferTemplate[10].SelectedMapIndex;783;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#PMIInfo.WaferTemplate[11].PMIEnable;784;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#PMIInfo.WaferTemplate[11].SelectedMapIndex;785;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#PMIInfo.WaferTemplate[12].PMIEnable;786;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#PMIInfo.WaferTemplate[12].SelectedMapIndex;787;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#PMIInfo.WaferTemplate[13].PMIEnable;788;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#PMIInfo.WaferTemplate[13].SelectedMapIndex;789;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#PMIInfo.WaferTemplate[14].PMIEnable;790;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#PMIInfo.WaferTemplate[14].SelectedMapIndex;792;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#PMIInfo.WaferTemplate[15].PMIEnable;793;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#PMIInfo.WaferTemplate[15].SelectedMapIndex;794;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#PMIInfo.WaferTemplate[16].PMIEnable;795;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#PMIInfo.WaferTemplate[16].SelectedMapIndex;796;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#PMIInfo.WaferTemplate[17].PMIEnable;797;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#PMIInfo.WaferTemplate[17].SelectedMapIndex;798;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#PMIInfo.WaferTemplate[18].PMIEnable;799;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#PMIInfo.WaferTemplate[18].SelectedMapIndex;800;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#PMIInfo.WaferTemplate[19].PMIEnable;801;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#PMIInfo.WaferTemplate[19].SelectedMapIndex;802;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#PMIInfo.WaferTemplate[2].PMIEnable;765;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#PMIInfo.WaferTemplate[2].SelectedMapIndex;766;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#PMIInfo.WaferTemplate[20].PMIEnable;803;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#PMIInfo.WaferTemplate[20].SelectedMapIndex;804;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#PMIInfo.WaferTemplate[21].PMIEnable;806;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#PMIInfo.WaferTemplate[21].SelectedMapIndex;807;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#PMIInfo.WaferTemplate[22].PMIEnable;808;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#PMIInfo.WaferTemplate[22].SelectedMapIndex;809;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#PMIInfo.WaferTemplate[23].PMIEnable;810;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#PMIInfo.WaferTemplate[23].SelectedMapIndex;811;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#PMIInfo.WaferTemplate[24].PMIEnable;812;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#PMIInfo.WaferTemplate[24].SelectedMapIndex;813;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#PMIInfo.WaferTemplate[3].PMIEnable;767;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#PMIInfo.WaferTemplate[3].SelectedMapIndex;768;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#PMIInfo.WaferTemplate[4].PMIEnable;769;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#PMIInfo.WaferTemplate[4].SelectedMapIndex;770;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#PMIInfo.WaferTemplate[5].PMIEnable;771;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#PMIInfo.WaferTemplate[5].SelectedMapIndex;772;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#PMIInfo.WaferTemplate[6].PMIEnable;773;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#PMIInfo.WaferTemplate[6].SelectedMapIndex;774;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#PMIInfo.WaferTemplate[7].PMIEnable;775;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#PMIInfo.WaferTemplate[7].SelectedMapIndex;776;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#PMIInfo.WaferTemplate[8].PMIEnable;778;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#PMIInfo.WaferTemplate[8].SelectedMapIndex;779;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#PMIInfo.WaferTemplate[9].PMIEnable;780;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#PMIInfo.WaferTemplate[9].SelectedMapIndex;781;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.ActualDieSize.Height;1134;;;;;;0;0;0;0;;;
WaferObject.WaferDevObject.Info.ActualDieSize.Width;1135;;;;;;0;0;0;0;;;
WaferObject.WaferDevObject.Info.DeviceName;816;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.DieXClearance;1137;;;;;;0;0;0;0;;;
WaferObject.WaferDevObject.Info.DieYClearance;1138;;;;;;0;0;0;0;;;
WaferObject.WaferDevObject.Info.MachineSequareness;20000198;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.MarkDieCount;815;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.OperatorName;697;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.Pads.#DUTPadObject.BlobParam.BlobMinRadius;20000237;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.Pads.#DUTPadObject.BlobParam.BlobThreshHold;20000236;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.Pads.#DUTPadObject.BlobParam.MAX_FERET_X;20000239;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.Pads.#DUTPadObject.BlobParam.MAX_FERET_Y;20000241;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.Pads.#DUTPadObject.BlobParam.MaxBlobArea;20000242;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.Pads.#DUTPadObject.BlobParam.MIN_FERET_X;20000238;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.Pads.#DUTPadObject.BlobParam.MIN_FERET_Y;20000240;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.Pads.#DUTPadObject.BlobParam.MinBlobArea;20000235;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.Pads.#DUTPadObject.Index;20000234;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.Pads.#DUTPadObject.MIndexLCWaferCoord.T;20000220;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.Pads.#DUTPadObject.MIndexLCWaferCoord.X;20000217;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.Pads.#DUTPadObject.MIndexLCWaferCoord.Y;20000218;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.Pads.#DUTPadObject.MIndexLCWaferCoord.Z;20000219;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.Pads.#DUTPadObject.PadCenter.T;20000231;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.Pads.#DUTPadObject.PadCenter.X;20000228;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.Pads.#DUTPadObject.PadCenter.Y;20000229;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.Pads.#DUTPadObject.PadCenter.Z;20000230;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.Pads.#DUTPadObject.PadCenterRef.T;20000225;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.Pads.#DUTPadObject.PadCenterRef.X;20000222;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.Pads.#DUTPadObject.PadCenterRef.Y;20000223;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.Pads.#DUTPadObject.PadCenterRef.Z;20000224;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.Pads.#DUTPadObject.PadColor;20000226;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.Pads.#DUTPadObject.PadGuid;20000243;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.Pads.#DUTPadObject.PadNumber;20000221;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.Pads.#DUTPadObject.PadShape;20000227;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.Pads.#DUTPadObject.PadSizeX;20000232;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.Pads.#DUTPadObject.PadSizeY;20000233;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.Pads.#PMIPadObject.BlobParam.BlobMinRadius;20000045;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.Pads.#PMIPadObject.BlobParam.BlobThreshHold;20000044;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.Pads.#PMIPadObject.BlobParam.MAX_FERET_X;20000047;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.Pads.#PMIPadObject.BlobParam.MAX_FERET_Y;20000049;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.Pads.#PMIPadObject.BlobParam.MaxBlobArea;20000050;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.Pads.#PMIPadObject.BlobParam.MIN_FERET_X;20000046;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.Pads.#PMIPadObject.BlobParam.MIN_FERET_Y;20000048;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.Pads.#PMIPadObject.BlobParam.MinBlobArea;20000043;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.Pads.#PMIPadObject.Index;20000042;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.Pads.#PMIPadObject.PadCenter.T;20000039;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.Pads.#PMIPadObject.PadCenter.X;20000036;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.Pads.#PMIPadObject.PadCenter.Y;20000037;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.Pads.#PMIPadObject.PadCenter.Z;20000038;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.Pads.#PMIPadObject.PadColor;20000034;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.Pads.#PMIPadObject.PadGuid;20000051;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.Pads.#PMIPadObject.PadInfos.Angle;20000019;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.Pads.#PMIPadObject.PadInfos.Area;20000020;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.Pads.#PMIPadObject.PadInfos.Color;20000014;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.Pads.#PMIPadObject.PadInfos.EdgeOffsetMode;20000031;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.Pads.#PMIPadObject.PadInfos.JudgingWindowMode;20000032;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.Pads.#PMIPadObject.PadInfos.JudgingWindowSizeX;20000021;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.Pads.#PMIPadObject.PadInfos.JudgingWindowSizeY;20000022;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.Pads.#PMIPadObject.PadInfos.MarkWindowMaxPercent;20000028;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.Pads.#PMIPadObject.PadInfos.MarkWindowMaxSizeX;20000025;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.Pads.#PMIPadObject.PadInfos.MarkWindowMaxSizeY;20000026;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.Pads.#PMIPadObject.PadInfos.MarkWindowMinPercent;20000027;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.Pads.#PMIPadObject.PadInfos.MarkWindowMinSizeX;20000023;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.Pads.#PMIPadObject.PadInfos.MarkWindowMinSizeY;20000024;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.Pads.#PMIPadObject.PadInfos.PathData;20000016;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.Pads.#PMIPadObject.PadInfos.Shape;20000030;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.Pads.#PMIPadObject.PadInfos.ShapeName;20000015;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.Pads.#PMIPadObject.PadInfos.SizeX;20000017;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.Pads.#PMIPadObject.PadInfos.SizeY;20000018;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.Pads.#PMIPadObject.PadInfos.TemplateOffset;20000029;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.Pads.#PMIPadObject.PadShape;20000035;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.Pads.#PMIPadObject.PadSizeX;20000040;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.Pads.#PMIPadObject.PadSizeY;20000041;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.Pads.#PMIPadObject.PMIPadTemplateIndex;20000033;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.SequenceProcessedCount;1140;;;;;;0;0;0;0;;;
WaferObject.WaferDevObject.Info.TestDieCount;814;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.WaferCenter.T;1141;;;;;;0;0;0;0;;;
WaferObject.WaferDevObject.Info.WaferCenter.X;1142;;;;;;0;0;0;0;;;
WaferObject.WaferDevObject.Info.WaferCenter.Y;1143;;;;;;0;0;0;0;;;
WaferObject.WaferDevObject.Info.WaferCenter.Z;1144;;;;;;0;0;0;0;;;
WaferObject.WaferDevObject.Info.WaferID;696;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.WaferObjectChangedToggle;632;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.WaferSequareness;20000197;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.PhysInfo.BumpPadHeight;1146;;;;;;0;0;0;0;;;
WaferObject.WaferDevObject.PhysInfo.CassetteID;1147;;;;;;0;0;0;0;;;
WaferObject.WaferDevObject.PhysInfo.CatStatistics;1148;;;;;;0;0;0;0;;;
WaferObject.WaferDevObject.PhysInfo.CenDieOffset.T;1178;;;;;;0;0;0;0;;;
WaferObject.WaferDevObject.PhysInfo.CenDieOffset.X;1179;;;;;;0;0;0;0;;;
WaferObject.WaferDevObject.PhysInfo.CenDieOffset.Y;1180;;;;;;0;0;0;0;;;
WaferObject.WaferDevObject.PhysInfo.CenDieOffset.Z;1181;;;;;;0;0;0;0;;;
WaferObject.WaferDevObject.PhysInfo.CenM.XIndex;1182;Center Die Machine XIndex;Leina;;10010001;;0;0;0;0;;;
WaferObject.WaferDevObject.PhysInfo.CenM.YIndex;1183;Center Die Machine YIndex;Leina;;10010001;;0;0;0;0;;;
WaferObject.WaferDevObject.PhysInfo.CenU.XIndex;1184;Center Die User XIndex;Leina;;10010001;;0;0;0;0;;;
WaferObject.WaferDevObject.PhysInfo.CenU.YIndex;1185;Center Die User YIndex;Leina;;10010001;;0;0;0;0;;;
WaferObject.WaferDevObject.PhysInfo.DieSizeX;1149;;;;;;0;0;0;0;;;
WaferObject.WaferDevObject.PhysInfo.DieSizeY;1150;;;;;;0;0;0;0;;;
WaferObject.WaferDevObject.PhysInfo.DieXClearance;1151;;;;;;0;0;0;0;;;
WaferObject.WaferDevObject.PhysInfo.DieYClearance;1152;;;;;;0;0;0;0;;;
WaferObject.WaferDevObject.PhysInfo.FramedNotchAngle;1153;;;;;;0;0;0;0;;;
WaferObject.WaferDevObject.PhysInfo.LoadTime;1154;;;;;;0;0;0;0;;;
WaferObject.WaferDevObject.PhysInfo.LowLeftCorner.T;1155;;;;;;0;0;0;0;;;
WaferObject.WaferDevObject.PhysInfo.LowLeftCorner.X;1156;;;;;;0;0;0;0;;;
WaferObject.WaferDevObject.PhysInfo.LowLeftCorner.Y;1157;;;;;;0;0;0;0;;;
WaferObject.WaferDevObject.PhysInfo.LowLeftCorner.Z;1158;;;;;;0;0;0;0;;;
WaferObject.WaferDevObject.PhysInfo.MapCountX;1159;;;;;;0;0;0;0;;;
WaferObject.WaferDevObject.PhysInfo.MapCountY;1160;;;;;;0;0;0;0;;;
WaferObject.WaferDevObject.PhysInfo.MapDirX;1161;;;;;;0;0;0;0;;;
WaferObject.WaferDevObject.PhysInfo.MapDirY;1162;;;;;;0;0;0;0;;;
WaferObject.WaferDevObject.PhysInfo.NotchAngle;1163;;;;;;0;0;0;0;;;
WaferObject.WaferDevObject.PhysInfo.NotchType;1164;;;;;;0;0;0;0;;;
WaferObject.WaferDevObject.PhysInfo.OCRDirection;1955;OCRDirection;EMPTY;EMPTY;10013201;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.PhysInfo.OCRMode;1953;OCRMode;EMPTY;EMPTY;10013201;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.PhysInfo.OCRType;1954;OCRType;EMPTY;EMPTY;10013201;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.PhysInfo.OrgM.XIndex;1186;Origin Die Machine XIndex;Leina;;10010001;;0;0;0;0;;;
WaferObject.WaferDevObject.PhysInfo.OrgM.YIndex;1187;Origin Die Machine Yindex;Leina;;10010001;;0;0;0;0;;;
WaferObject.WaferDevObject.PhysInfo.OrgU.XIndex;1188;Origin Die User XIndex;Leina;;10010001;;0;0;0;0;;;
WaferObject.WaferDevObject.PhysInfo.OrgU.YIndex;1189;Origin Die User YIndex;Leina;;10010001;;0;0;0;0;;;
WaferObject.WaferDevObject.PhysInfo.PadType;1165;;;;;;0;0;0;0;;;
WaferObject.WaferDevObject.PhysInfo.SlotIndex;1170;;;;;;0;0;0;0;;;
WaferObject.WaferDevObject.PhysInfo.SubstrateType;1171;;;;;;0;0;0;0;;;
WaferObject.WaferDevObject.PhysInfo.TeachDieMIndex;20000001;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.PhysInfo.Thickness;1172;;;;;;0;0;0;0;;;
WaferObject.WaferDevObject.PhysInfo.UnLoadingAngle;20000186;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.PhysInfo.UnloadTime;1173;;;;;;0;0;0;0;;;
WaferObject.WaferDevObject.PhysInfo.WaferID;1174;;;;;;0;0;0;0;;;
WaferObject.WaferDevObject.PhysInfo.WaferMargin_um;1175;;;;;;0;0;0;0;;;
WaferObject.WaferDevObject.PhysInfo.WaferSize_um;1176;;;;;;0;0;0;0;;;
WaferObject.WaferDevObject.ValidDieCount;1177;;;;;;0;0;0;0;;;
